date,mean,std,skew,kurt,asymmetry,leverage,supply
2019-02-23,0.6386400772254783,0.0571162382782542,0.8508111887374641,0.6404024214521665,0.5351848168409804,0.7679595303170976,0.8974337358258836
2019-02-24,0.6705445436822141,0.06900429540941647,0.7493451295327267,0.34562451675887534,0.5543949829808315,0.7636638404490367,0.8943998815475426
2019-02-25,0.5858184582519101,0.15781338376141307,0.29359253317076933,0.5033957085311618,0.5293992728248808,0.7501407728187189,0.8907571229237733
2019-02-26,0.6171033797982257,0.15862493872362024,0.26125988011606294,0.5389986008317639,0.5445066430772519,0.7371048427503217,0.8870692493505437
2019-02-27,0.6129088909601397,0.15907249736159457,0.26774324306691305,0.5270264950247129,0.5463946466765693,0.7205733602056008,0.8833360741608764
2019-02-28,0.6193148674609137,0.1584055178171642,0.2578802492229333,0.5452134675378963,0.5630815274455774,0.7047273076691207,0.8795574214333223
2019-03-01,0.6233215229760178,0.15789736113522668,0.25140657780883424,0.5581109064603921,0.5677130709748994,0.6891666336910343,0.8757331272387164
2019-03-02,0.6229534541768036,0.15791065727948386,0.25190998672658155,0.5573441246340682,0.5547531597141269,0.6734155309329984,0.872133447287835
2019-03-03,0.6172756143022969,0.1580862017344634,0.2595427554648636,0.5460781646764638,0.5533116599162802,0.6583311053363597,0.8711287976246525
2019-03-04,0.6011722680218061,0.15757189802307378,0.27730075474774774,0.5283133016017244,0.5426030698186199,0.6435154964656562,0.870720469281102
2019-03-05,0.5270049421622702,0.13400479808565727,0.18410410554291684,0.6177789362481917,0.4992468362320363,0.6285785323223934,0.8703116380770322
2019-03-06,0.5552300982134148,0.1453975971577368,0.2234137516094387,0.5309283811063376,0.5353313532858199,0.6136927721322966,0.8699023038199933
2019-03-07,0.541549082906713,0.1430098681353555,0.22937122345619135,0.5364229738212504,0.5434102554369548,0.5990051941370107,0.8694924662997852
2019-03-08,0.5525166419613327,0.14266134734969296,0.2134500958263864,0.5625262455378414,0.5619370291248162,0.584789615761414,0.8690821249844819
2019-03-09,0.5421556787303128,0.1418692994475489,0.2234918782510205,0.5532429735615496,0.5710910577128779,0.570580096017709,0.8687744154390097
2019-03-10,0.5258686672216835,0.1325179923808253,0.17546237888761937,0.6356847813395368,0.585886889182715,0.556746591618173,0.8687569364232692
2019-03-11,0.6016496370719312,0.03724680482700251,0.6153639385029892,0.244605373694479,0.5588411812877404,0.5427312362475962,0.8687569364865185
2019-03-12,0.5699538891024675,0.034037815238201756,0.6666219329354145,0.3450805667949194,0.5433314731821364,0.5311220261302907,0.8687569365217049
2019-03-13,0.5757704092551909,0.03355566858387711,0.6526063602320599,0.34148352822385314,0.546250404325343,0.5197535752734461,0.8687569365569964
2019-03-14,0.5703503770344455,0.03403281104883232,0.6655230978056127,0.344195480253515,0.5594035655712548,0.5084368520723632,0.8687569365862212
2019-03-15,0.5739947119444988,0.03413775422147923,0.6542894199085704,0.33329436745875707,0.5526761305510792,0.49719708915901545,0.8687569366217295
2019-03-16,0.5822198331172808,0.036060013516126525,0.6269664126858905,0.2810977123431418,0.5721708454822318,0.4837495815957786,0.8687569366611483
2019-03-17,0.6009204537306017,0.041603218096708534,0.5822854217554428,0.1873800971352022,0.5864107713086055,0.4707887729698615,0.8687569367152653
2019-03-18,0.598823514261643,0.04219041685726603,0.5849940339291506,0.18257175241185394,0.5787301941960843,0.4575454263670513,0.8687569367656288
2019-03-19,0.6215923744037817,0.028864164259493275,0.6692405471183717,0.21659398979350916,0.5821837114172174,0.4449074971181029,0.868756936798962
2019-03-20,0.5958751259863262,0.006257573491399027,0.5809554753944486,0.13330733982595003,0.5599722643077715,0.4419813854376972,0.8687569368318425
2019-03-21,0.6008418588561064,0.006480870543496104,0.5597314992822564,0.122281408611503,0.5221247815414778,0.4383941516397068,0.8687569368652922
2019-03-22,0.5849361163884375,0.013635016438131253,0.545628633521436,0.0979451951169185,0.503755408113678,0.4296450136145899,0.8687569368964401
2019-03-23,0.5894243447041878,0.013096668931493298,0.5303462236306757,0.10205678237872211,0.49022710067894376,0.42679182593342496,0.8687569369313828
2019-03-24,0.5762479058953377,0.005607104183715599,0.5216746302433062,0.14969232215214914,0.4954071228619732,0.42385186390664065,0.868756936952127
2019-03-25,0.5789473431960785,0.004638185171823189,0.5159648769183297,0.16463954282453278,0.4919960631036351,0.42105210235460594,0.8687569369680189
2019-03-26,0.5785252261619147,0.005013059443369339,0.5125607983396295,0.16423439812075466,0.4446161987775543,0.4183576946617461,0.8687569369839111
2019-03-27,0.5789188141378117,0.005035498718722345,0.5108467379148328,0.1637123554527501,0.4639875725723442,0.41576561463963324,0.8687569370001071
2019-03-28,0.6033284536945935,0.014488746134623712,0.5217298675124128,0.13670313675191934,0.4758322556331418,0.41311203645760497,0.8786191186321243
2019-03-29,0.5976564001169641,0.015269383704154812,0.5401540029128773,0.12832338290303605,0.4851309053717321,0.41058195681742793,0.8983533333498239
2019-03-30,0.6025681520555378,0.018082934420293458,0.5387772082622998,0.10443758990547533,0.5169618800715645,0.40346782609260345,0.9168112684027772
2019-03-31,0.5845238230916191,0.010672376720740707,0.5606498085484757,0.1706696712406701,0.5096778303804864,0.39635103538529454,0.9340295600551386
2019-04-01,0.5893838520351794,0.009341082488047436,0.5497212839868394,0.18861025925285485,0.5156344638244388,0.38903844450819813,0.9500516144529911
2019-04-02,0.596686068958476,0.010726231288921716,0.5234697626187924,0.159678648392829,0.5260386849045547,0.3816269286547162,0.9626859145995027
2019-04-03,0.7300504166218418,0.21909233502571593,0.9984884908997985,0.9846486447176014,0.563544618354192,0.37788726067438827,0.9640747961349929
2019-04-04,0.7373119653912904,0.21878581042796788,0.9931689722065868,0.9718640921547249,0.5764369558250503,0.3682506129987498,0.9570084445872111
2019-04-05,0.7426999153567257,0.21694584015488338,1.0,0.9876187017621518,0.5600002080074113,0.3587282112393912,0.9415186618660839
2019-04-06,0.7590496848071091,0.2161386985239022,0.9887938888590319,0.9605150819427613,0.5601113898229942,0.34925626711541297,0.9248543856674696
2019-04-07,0.7622077895308117,0.21573477000700214,0.9880408316348589,0.9593316290749571,0.5661238391407728,0.34607225933244407,0.9069696127679597
2019-04-08,0.7867661346913524,0.21359224693945686,0.9768336551709946,0.9339400905452516,0.5730321373824341,0.34009430728853607,0.8878244120884083
2019-04-09,0.8122045485450976,0.20719266836388942,0.9927734895929804,0.9729517055500668,0.57065226947696,0.33384101798302573,0.8707447871271179
2019-04-10,0.7957376792814296,0.21303064612176942,0.9703082277773436,0.922206142579684,0.5641996020006509,0.33000977923245195,0.8687569373977984
2019-04-11,0.7992174612745504,0.21331703503256752,0.9654645276845715,0.9095051275437683,0.5953736249824092,0.3256628552637413,0.8687569373977984
2019-04-12,0.7535040257614877,0.23997121810734814,0.8403419981872714,0.7016858631650487,0.5783645933707023,0.3211860876667515,0.8687569375115854
2019-04-13,0.7441945577301703,0.24030085157198883,0.8475009178093892,0.7125402694620269,0.5875957584267065,0.31680245294159426,0.8687569381630466
2019-04-14,0.7447736913768465,0.24020252530737327,0.8473749776574174,0.7127425396262834,0.5810131719478439,0.3125638881201649,0.86875693888328
2019-04-15,0.7582471857969629,0.238903200634485,0.8402359313648871,0.7064047876882359,0.5780626063630935,0.3084910157606522,0.8687569396040586
2019-04-16,0.7326022564441105,0.2448284325376442,0.8380847491224797,0.6817672537590767,0.5593890460985103,0.3044150254937541,0.8687569403400652
2019-04-17,0.6204452428711996,0.09177051772922673,0.3002607604444681,0.2882814221694572,0.5640267812078053,0.3003932306257359,0.868756941083148
2019-04-18,0.6123827250956233,0.09063409040942816,0.3090365927248549,0.28627927285719973,0.575954381464554,0.2964024583451484,0.8687569418262308
2019-04-19,0.6297060508843545,0.08908368863311035,0.27357679957485426,0.3390743706314011,0.5993541783037502,0.2935805954788977,0.868756157566402
2019-04-20,0.6113123642203531,0.08650313491962759,0.2907802620635361,0.3323686621830151,0.5964246670252619,0.29061260284617085,0.8685025245265562
2019-04-21,0.6094945661518308,0.0863570158370858,0.293452295375613,0.33061007339765497,0.6191895556031045,0.28759706358781845,0.8680497948084472
2019-04-22,0.5829979529269593,0.08179870725012128,0.3104814451940772,0.3317028497816257,0.6155704513652347,0.284563832721256,0.8675964554707215
2019-04-23,0.5848089832797554,0.08246348206084625,0.3114040636732899,0.32701973539194673,0.6545695877306298,0.27977322075724903,0.8671425063145327
2019-04-24,0.6235036144185518,0.08484211730850612,0.27601871273514217,0.3807212917499044,0.6778452687831197,0.27535350902959543,0.8666879471679162
2019-04-25,0.5858171691959367,0.08250554580349356,0.3117273235586286,0.3291665322202454,0.6728718465882252,0.2709056714694671,0.8662327778604413
2019-04-26,0.6009560062454726,0.061960519664891855,0.4123047111316797,0.17300297729660957,0.6594835943697199,0.2666308805037343,0.8648249422075088
2019-04-27,0.6081663635280465,0.06360439239631821,0.4032911794549759,0.1650789490958272,0.6347838234493521,0.2637346938847115,0.8611483428850336
2019-04-28,0.6039063268190503,0.06423315085927035,0.41349708264445484,0.15432353842224836,0.627504383383946,0.2606523395814047,0.8575043353275811
2019-04-29,0.5933387010988914,0.06231136984232152,0.42957499378616404,0.1622002876814542,0.5807625388809036,0.25791811882863336,0.853015061491654
2019-04-30,0.5977889449922329,0.059706079145313715,0.4264613805143926,0.1829019840878995,0.5529367128649392,0.2550034856952778,0.8325501741938939
2019-05-01,0.5838059937455704,0.050219205565445395,0.378348874635791,0.2178352643258865,0.5751186549031194,0.2521316542067755,0.8045422291015121
2019-05-02,0.5894064938071507,0.051498685997501494,0.3717003985604273,0.21106941904090037,0.5652429114142695,0.24994225732158595,0.7747328566821816
2019-05-03,0.59838140012229,0.05545109757326496,0.37909566827038343,0.1877016495697462,0.5527014511284433,0.24749235438919145,0.744422674969301
2019-05-04,0.6422640136558949,0.08088695839913138,0.4885833117503559,0.19029606557916365,0.5832356700631218,0.24514464010777517,0.7159486549527277
2019-05-05,0.6472935511939332,0.08118065496602866,0.4791012799403681,0.18847105280577098,0.6335823674932567,0.24294827309903935,0.6864693481327059
2019-05-06,0.6445362677960667,0.08217530410988864,0.48252252547795715,0.17979773109011493,0.5638504765804272,0.24081836944521126,0.6570416848037308
2019-05-07,0.6253679500186482,0.08208070484679865,0.5161484997964091,0.1797990714630314,0.5227636404229633,0.23874836597922494,0.6484187035520408
2019-05-08,0.6164099642055866,0.07785891030300253,0.5212822551435097,0.2123459276660717,0.5009198462777654,0.2368866481954086,0.6462577113946354
2019-05-09,0.650364677055097,0.0760092925688334,0.47462349350419664,0.22892934849848665,0.5496711205403882,0.23513150121209997,0.6434653060005157
2019-05-10,0.7149162201581719,0.05579937465557832,0.576201377918091,0.14925408772614662,0.5972699106153436,0.2334428628943544,0.6406612325296321
2019-05-11,0.724804901744023,0.058280213304692456,0.5547038825168377,0.12055636841469065,0.6067589690377783,0.2318546189369691,0.6378497238295595
2019-05-12,0.8270464937503277,0.14405427186826017,0.7948380497344442,0.5092921172184344,0.7034249216344494,0.23012777580840335,0.6350308616800268
2019-05-13,0.8107815298736416,0.1517565916941973,0.7674995229181217,0.45864193233415657,0.6902958200769163,0.2284622820587825,0.6322071601892023
2019-05-14,0.9217390474512224,0.19401474845214173,0.7143746850758468,0.24046405390380826,0.7482249241679877,0.22710332242943107,0.629749817032952
2019-05-15,0.9278674488915472,0.19309415297203972,0.7106779793687905,0.23894499684244777,0.7279161904338297,0.22229827688071738,0.6291102635053589
2019-05-16,0.9462306839961883,0.19098134685369678,0.6975009994770621,0.23104257276939746,0.7729086305506391,0.22369967964494405,0.6291044176118133
2019-05-17,0.8962616706507478,0.21597149150881773,0.6470935416535957,0.19427197271007998,0.734455581084313,0.22517944766681314,0.6289176321528005
2019-05-18,0.7920820399909199,0.25699105610479883,0.587727641120406,0.19391175266569527,0.7041818387821107,0.2264265001420635,0.6286057185065294
2019-05-19,0.7715003286514623,0.26111953083248857,0.5988228626120483,0.1856461803694263,0.7035155698696858,0.22758483098486212,0.6282937193145298
2019-05-20,0.8824112382560744,0.2997463912605962,0.5656550232473435,0.11197801852245681,0.7486887054929543,0.22881003987050832,0.6279816347447648
2019-05-21,0.8654846276177282,0.3064235621676531,0.5677952456527444,0.10199001826416589,0.744898135437692,0.23009757979243306,0.6276694649268034
2019-05-22,0.8485193636861461,0.30907716780248484,0.5775220269082558,0.099673043519083,0.7627511130305328,0.23180813250475177,0.6137109111805729
2019-05-23,0.8002194007325825,0.32099933097162225,0.5941711363151136,0.09002672242639223,0.6633805554941015,0.2335176738423535,0.5790085004860815
2019-05-24,0.7926100242551278,0.3201030862445246,0.5999515078405834,0.09478469002371956,0.6935894093155738,0.23523164990186582,0.5433469223164468
2019-05-25,0.7820725630257387,0.3198941681659036,0.6075428168199272,0.09915030792808585,0.7462850458735338,0.2369890342037178,0.5070832228954234
2019-05-26,0.691353790440221,0.2773222815839464,0.647335725447597,0.19433391930699478,0.7525578687217137,0.23877688484038131,0.4704120002643443
2019-05-27,0.7686482925345022,0.28937598705485224,0.594131873987577,0.12741457283595356,0.7969171585887499,0.2404460112267148,0.4335368885304326
2019-05-28,0.6873960612344249,0.24205617217447425,0.6049925459724499,0.21599941873804887,0.8267573481246124,0.24200856490580377,0.3966660993317757
2019-05-29,0.6657153818564083,0.24184680311171397,0.6241158185619216,0.22804211399997365,0.8087436205773132,0.24343125639665872,0.3679541871438184
2019-05-30,0.628823905620582,0.23963154272246195,0.6574779803740619,0.26217787423115096,0.823011058379504,0.2448581375574579,0.33440667683245195
2019-05-31,0.6209986506704934,0.24386504013403767,0.6509397074980713,0.25101362945298855,0.7774426285629921,0.24614484390730948,0.29896508102989305
2019-06-01,0.7128169131504501,0.2152846082526656,0.6846304717061943,0.2649874144668813,0.7956045498976122,0.24776907422914196,0.2643724263346231
2019-06-02,0.7207447184888136,0.21323027939419553,0.6827760846077892,0.269424781086896,0.7271365847364448,0.24977991578559253,0.23065781599500998
2019-06-03,0.6357220286978909,0.13453155335098657,0.5635509785244877,0.18798434543226383,0.7180469578077464,0.2548047921770866,0.19796618616924325
2019-06-04,0.599379212252578,0.16548982555745512,0.4793379867090972,0.179118449709401,0.6398789772427782,0.2596897795908409,0.16642295633390422
2019-06-05,0.5522447209139683,0.18689379440452228,0.4896832745938593,0.11740640574198188,0.6406861737138777,0.2640134336326813,0.15823768165886068
2019-06-06,0.5895600364152719,0.1805917990339609,0.4545736430395262,0.1479696160380485,0.5995000475928329,0.2684428516811767,0.19968866495102072
2019-06-07,0.5682276498407217,0.1761594908154632,0.47196368865317384,0.16332452044532242,0.6058131704977313,0.272677324025307,0.246007516950383
2019-06-08,0.5784975590109219,0.17918721269498825,0.4652411609129433,0.15169163669980537,0.6076345170647091,0.2768139037977316,0.2942163487312029
2019-06-09,0.5617751579777068,0.17940724634302047,0.4837928054300482,0.14780858238875397,0.5089473520395682,0.28092650030538324,0.343880991674074
2019-06-10,0.4698155229981449,0.14333850035624493,0.41709529998505773,0.08529189907611581,0.36927296341329047,0.28496074811893374,0.3945085112693346
2019-06-11,0.4902893614842463,0.15685410339492425,0.44582499602849,0.08108692715137118,0.35381844231592136,0.28940334260353456,0.4455656529755563
2019-06-12,0.4805388365313355,0.1571052666814792,0.45805674103722765,0.07683042662230624,0.3430945102884262,0.29379070793673673,0.4765852199866367
2019-06-13,0.5127329545321219,0.1648116042301447,0.4364729593806047,0.06565927502365332,0.334984419196463,0.2983443471417311,0.4769138404778294
2019-06-14,0.5609813958325826,0.15275313819872668,0.38848697073711497,0.12432569694491168,0.3959460273601117,0.3029004863914916,0.47691384152848754
2019-06-15,0.5733690659492151,0.1615439441742339,0.4129163606819619,0.11982211855675279,0.43377695089451734,0.3074841222154338,0.4769138418704598
2019-06-16,0.5913380732927664,0.16330401548965653,0.394838804441883,0.12299355968705124,0.5512514298779044,0.31207488358649693,0.4769138419110993
2019-06-17,0.5873509549929224,0.16224571769616083,0.3969392808218457,0.12495096296757396,0.5777246474964617,0.3164757291363489,0.4769138419110993
2019-06-18,0.677807442256406,0.13094050816223435,0.3865081684705344,0.1622786536232242,0.6418493560695451,0.3208359192912173,0.47691384191200026
2019-06-19,0.7033778827911001,0.10404444735051312,0.46312813214753645,0.07842190997081729,0.5146180464311992,0.3250452932997641,0.47691384191879876
2019-06-20,0.711660499213072,0.10468460465561834,0.4503800621299312,0.078310915185223,0.5804276252617853,0.32934804670158746,0.4769138419266621
2019-06-21,0.7335592952551444,0.1058018400401474,0.4190892323602814,0.0856989970391485,0.6337653881867806,0.3336063495888779,0.47691384193488023
2019-06-22,0.7625105617774145,0.12245606025647174,0.45156501635507956,0.07721712452501735,0.7683426112206976,0.33777698747925766,0.47691384194506187
2019-06-23,0.8195291515505151,0.12707146746062256,0.4142804459797782,0.09963047497956505,0.7396310482609859,0.3407651955685011,0.47691384195554387
2019-06-24,0.86117041161417,0.09983835758274277,0.42248450426522116,0.140377884275502,0.7355011524861801,0.3432955364145023,0.4769138419660257
2019-06-25,0.8338495958596551,0.09705564307615488,0.4575391745831265,0.1416997009581949,0.7544867587537013,0.3454038378711693,0.4769138419756068
2019-06-26,0.9051227278491585,0.10074253774022646,0.4616944257173265,0.17061626916789216,0.7842050419403698,0.34706378250315123,0.47691384197938674
2019-06-27,0.968680571972117,0.14310593756836051,0.5594465231002659,0.18187638987616145,0.7958731337920274,0.34792625937983873,0.4769138419839525
2019-06-28,0.8302890780334852,0.3102381442305779,0.20794622243946845,0.550220902540665,0.8173036909294089,0.348566644810708,0.4769138419888677
2019-06-29,0.8674283778653744,0.3270878230079546,0.23930062532333288,0.4854830756698299,0.8455150534790911,0.34952604818519106,0.476913841991819
2019-06-30,0.82109783678527,0.3403904334224262,0.2845571139194962,0.37530707927672435,0.8387313888149748,0.3502857570344211,0.4769138419944702
2019-07-01,0.7206242387422624,0.38959433268026233,0.34439816023982894,0.19716026205983764,0.7451750580040041,0.3508963897609645,0.47691384199712167
2019-07-02,0.6693294113929992,0.39060264818045226,0.3740430154103657,0.1717158952295719,0.7105297706724115,0.35151755124033,0.477019243249416
2019-07-03,0.70740804974423,0.38608809050944976,0.3487923552054912,0.20102675725631106,0.6972881321806105,0.35266229392644927,0.47835416830783967
2019-07-04,0.7740200890499097,0.40878674421879674,0.35232189457024954,0.18002246071651282,0.7939244151425643,0.3541215468236681,0.48003994224344176
2019-07-05,0.6919089488395324,0.42897762019848495,0.3985638372881549,0.11242015377469694,0.7761228946477478,0.355306931992942,0.4817251726077273
2019-07-06,0.6240212088383355,0.4226465203586831,0.4278747676847106,0.10647872622281804,0.7690034284961804,0.35645608692975034,0.4834098395591299
2019-07-07,0.5951590121550867,0.4150994639776538,0.43654424105736955,0.11465999274318571,0.8092756242901336,0.35767002873848247,0.4850939232820906
2019-07-08,0.5929731059846316,0.4149113695801764,0.43766830141311325,0.11464375378662219,0.808471214618728,0.35903418049464125,0.4867774039893665
2019-07-09,0.6453401960065767,0.42942713716815006,0.4245107272466181,0.10077946260959877,0.9028240225669327,0.36067904994097993,0.48835511376600454
2019-07-10,0.6064753214798568,0.41774470590129087,0.4332154613718778,0.11255399178982334,0.9342425258949296,0.36225473893034826,0.49484493735382346
2019-07-11,0.49022566961766256,0.3862273676784558,0.45038230015657665,0.12978465601625294,0.913900621657641,0.36354809616393613,0.5418687921696779
2019-07-12,0.562700560840735,0.32134724641651646,0.5332487125777691,0.08176752833147631,0.8817521247104881,0.3650925566387099,0.5956310054414263
2019-07-13,0.5135566955651449,0.28930148919642434,0.519276943363712,0.10528027588898586,0.8684937172696434,0.3664854093811119,0.6474219274832216
2019-07-14,0.5153160653226088,0.28875713136100917,0.5184412598814715,0.10651728997777657,0.7564016611271716,0.3675543941659003,0.6967114297700738
2019-07-15,0.5046791094619136,0.29956670352316195,0.4972338585802064,0.12142744325920429,0.6030661175496429,0.36561947894697344,0.7430858863839706
2019-07-16,0.5812999434433869,0.31775207305220254,0.4670410091355441,0.09508123941983389,0.560659828779913,0.36396406280480004,0.7862495988069274
2019-07-17,0.44728343453596253,0.38264528265603653,0.45888832684376796,0.08386675887285712,0.47073367959967644,0.3621693163707882,0.8218836876061686
2019-07-18,0.38047170647294554,0.34296692297395776,0.4276265930217329,0.09648818297674959,0.4415549140050856,0.36053324193381997,0.8274941210770106
2019-07-19,0.519536674647329,0.37011061751397367,0.4140032846696628,0.11688026447193717,0.5184085246806234,0.35979370806415145,0.8279817215731955
2019-07-20,0.5245272019319189,0.36960486929350306,0.4106710009277508,0.1195571230719876,0.46881365304187617,0.3592842025288182,0.8289639719375714
2019-07-21,0.5254240885462459,0.3697987232401989,0.41032791406625907,0.11938013313554321,0.43492454755186427,0.35884149998466225,0.830145380789416
2019-07-22,0.5013845342419894,0.3691917729983684,0.4247417832718907,0.11418457560944467,0.32894077110658404,0.35835497802874217,0.8314095531029416
2019-07-23,0.4167125507530971,0.3459658125369835,0.4425243866735117,0.13413769184151114,0.261256289440389,0.3577168545568577,0.8326698019579036
2019-07-24,0.3586257011104454,0.3435466487195441,0.4762656185766872,0.13122907230156197,0.22310376749487898,0.3571005828074211,0.8339261271310251
2019-07-25,0.379208693714892,0.34263246368604167,0.4625650861580088,0.13611451679799247,0.16844520758029372,0.35628272300169783,0.8351754418044405
2019-07-26,0.4455528186582729,0.3337892106699316,0.42237996753840107,0.17224375624179217,0.0803462354967492,0.35553968954277876,0.8359505457512809
2019-07-27,0.4094637164530692,0.3249003136006517,0.4359000092435088,0.18922158520029458,0.07979066322892611,0.35479641343015256,0.8362764440120776
2019-07-28,0.4044295513727798,0.32598601424395535,0.43940907317486555,0.18448623221057153,0.08419116317940091,0.3541363258612908,0.8367906494174148
2019-07-29,0.5052286889553799,0.2819805120176267,0.41311803925402196,0.3122093530259257,0.048425568150835464,0.3538340146897787,0.8370668823119316
2019-07-30,0.4454925945571037,0.25618911755753654,0.3997211048281175,0.40971337053302553,0.057808311579764675,0.35383688475253977,0.8348745511556442
2019-07-31,0.5694254787356319,0.15402973647000343,0.7388405306842236,0.43976280315613325,0.11475064863066697,0.3538309730210904,0.8295554971509986
2019-08-01,0.5956677445587847,0.16826357591071883,0.6992485872863511,0.3038705720571591,0.22485829173385785,0.3538283617749221,0.8241842664578751
2019-08-02,0.5387055175149775,0.10528103610485061,0.5445003235972107,0.13859093727096936,0.24121577213854817,0.35381885773133215,0.8187436050475487
